state,county,trump votes,clinton votes,total votes,trump vote %,clinton vote %,electric vehicle %,population,voter turnout %
michigan,Ingham,43868,79110,122978,35.67,64.33,1.5112990993988071,289804.0,42.43488702709418
michigan,Kalamazoo,51034,67148,118182,43.18,56.82,1.4515429807208386,261304.0,45.22778066925879
michigan,Livingston,65680,34384,100064,65.64,34.36,0.9244536264348472,188547.0,53.07111754628819
michigan,Saginaw,45469,44396,89865,50.6,49.4,0.6581232518601122,192507.0,46.68141937695772
michigan,Muskegon,36127,37304,73431,49.2,50.8,0.7148345315844357,173227.0,42.390043122607906
michigan,St. Clair,49051,24553,73604,66.64,33.36,0.3906303167236052,159369.0,46.184640676668614
michigan,Monroe,43261,26863,70124,61.69,38.31,0.663674630762236,149159.0,47.012919099752615
michigan,Berrien,38647,29495,68142,56.72,43.28,1.082656522336571,154325.0,44.154867973432694
michigan,Jackson,39793,25795,65588,60.67,39.33,0.7196969696969696,158277.0,41.43874346872887
michigan,Calhoun,31494,24157,55651,56.59,43.41,0.9519568992386126,134344.0,41.424254153516344
michigan,Eaton,27609,24938,52547,52.54,47.46,0.8229406935376677,109183.0,48.12745573944662
michigan,Allegan,34183,18050,52233,65.44,34.56,0.8282828282828284,114979.0,45.428295601805544
michigan,Bay,28328,21642,49970,56.69,43.31,0.7270626451127656,104411.0,47.858942065491185
michigan,Grand Traverse,27413,20965,48378,56.66,43.34,1.0592266952819414,91957.0,52.6093717715889
michigan,Lenawee,26430,16750,43180,61.21,38.79,0.6189695976697615,98496.0,43.839343729694605
michigan,Lapeer,30037,12734,42771,70.23,29.77,0.4297276004488266,88171.0,48.5091469984462
michigan,Midland,23846,15635,39481,60.4,39.6,1.1903653557130884,83422.0,47.32684423773105
michigan,Clinton,21636,16492,38128,56.75,43.25,0.8364873422381927,77617.0,49.12325907984076
michigan,Shiawassee,19230,12546,31776,60.52,39.48,0.5245728687395598,68542.0,46.35989612208573
michigan,Van Buren,17890,13258,31148,57.44,42.56,0.955758335856074,75267.0,41.383341969256115
michigan,Marquette,14646,16042,30688,47.73,52.27,0.6040171649057012,66532.0,46.12517284915529
michigan,Barry,19202,9114,28316,67.81,32.19,0.754108201395663,59810.0,47.343253636515634
michigan,Ionia,16635,8352,24987,66.57,33.43,0.5101087484584628,64187.0,38.92844345428202
michigan,Montcalm,16907,7874,24781,68.23,31.77,0.4977251736051723,62953.0,39.36428764316236
michigan,Tuscola,17102,7429,24531,69.72,30.28,0.3511620442917287,53276.0,46.04512350777085
michigan,Isabella,12338,11404,23742,51.97,48.03,0.8833654491523589,71263.0,33.31602654954184
michigan,St. Joseph,14884,7526,22410,66.42,33.58,0.600617999227501,60790.0,36.86461589077151
michigan,Newaygo,15173,6212,21385,70.95,29.05,0.4969377302151216,47811.0,44.72820062328753
michigan,Cass,14243,7270,21513,66.21,33.79,0.7801942836745622,51282.0,41.95039195039195
michigan,Hillsdale,14095,4799,18894,74.6,25.4,0.509901882516546,45773.0,41.27760907084963
michigan,Sanilac,13446,4873,18319,73.4,26.6,0.2804903386661125,41405.0,44.243448858833474
michigan,Emmet,10616,6972,17588,60.36,39.64,1.0622199804171737,32875.0,53.49961977186312
michigan,Delta,11121,6436,17557,63.34,36.66,0.5683707712307645,36196.0,48.50535970825506
michigan,Branch,11786,5061,16847,69.96,30.04,0.7318865152028937,43466.0,38.7590300464731
michigan,Mecosta,10305,5827,16132,63.88,36.12,0.6431367675386815,43141.0,37.39366264110707
michigan,Gratiot,9880,5666,15546,63.55,36.45,0.4773338733474122,40955.0,37.95873519716763
michigan,Huron,10692,4579,15271,70.02,29.98,0.283432890405949,31486.0,48.500921044273646
michigan,Houghton,8475,6018,14493,58.48,41.52,0.5027139266329097,36299.0,39.926719744345576
michigan,Chippewa,9122,5379,14501,62.91,37.09,0.6413911060433295,37683.0,38.48154340153385
michigan,Wexford,10000,4436,14436,69.27,30.73,0.6377765096841328,33081.0,43.63834225083885
michigan,Leelanau,7239,6774,14013,51.66,48.34,1.573390733907339,21507.0,65.15553075742781
michigan,Mason,8505,5281,13786,61.69,38.31,0.6250714639631055,28810.0,47.851440472058314
michigan,Alpena,9090,4877,13967,65.08,34.92,0.4713601568686603,28663.0,48.728325716079965
michigan,Charlevoix,8674,5137,13811,62.81,37.19,0.7045403712815925,26190.0,52.73386788850707
michigan,Cheboygan,8683,4302,12985,66.87,33.13,0.8131423618277128,25455.0,51.01158907876645
michigan,Antrim,8469,4448,12917,65.56,34.44,0.601184687472372,23079.0,55.96862949001257
michigan,Clare,8505,4249,12754,66.68,33.32,0.4718340296787207,30387.0,41.97189587652615
michigan,Iosco,8345,4345,12690,65.76,34.24,0.4479009731666599,25284.0,50.18984337921215
michigan,Dickinson,8580,3923,12503,68.62,31.38,0.7010679057634305,25499.0,49.03329542334994
michigan,Roscommon,8141,4287,12428,65.51,34.49,0.4677796596499717,23779.0,52.26460322132974
michigan,Manistee,6915,4979,11894,58.14,41.86,0.6103987352889514,24424.0,48.69800196528005
michigan,Otsego,8266,3556,11822,69.92,30.08,0.5216257335361878,24408.0,48.434939364142906
michigan,Gladwin,8124,3794,11918,68.17,31.83,0.4553472535586824,25154.0,47.38013834777769
michigan,Oceana,7228,3973,11201,64.53,35.47,0.5253027508220386,26311.0,42.57154802173996
michigan,Menominee,6702,3539,10241,65.44,34.56,0.6185283606707597,23208.0,44.12702516373665
michigan,Osceola,7336,2705,10041,73.06,26.94,0.3923536657694237,23170.0,43.336210617177386
michigan,Ogemaw,6827,3030,9857,69.26,30.74,0.3611358464430593,20850.0,47.2757793764988
michigan,Benzie,5539,4108,9647,57.42,42.58,0.9808599756110492,17534.0,55.01882057716436
michigan,Kalkaska,6116,2280,8396,72.84,27.16,0.3977633020118752,17263.0,48.63581069339049
michigan,Arenac,4950,2384,7334,67.49,32.51,0.4420925715051243,15138.0,48.447615272823356
michigan,Gogebic,4018,2925,6943,57.87,42.13,0.477478911348082,15340.0,45.26075619295958
michigan,Missaukee,5386,1565,6951,77.49,22.51,0.3726708074534161,15018.0,46.28445864962046
michigan,Presque Isle,4488,2400,6888,65.16,34.84,0.5156917636658316,12735.0,54.08716136631331
michigan,Crawford,4354,2110,6464,67.36,32.64,0.4009111617312073,13768.0,46.94944799535154
michigan,Alcona,4201,1732,5933,70.81,29.19,0.3506829088224438,10360.0,57.26833976833977
michigan,Mackinac,3744,2085,5829,64.23,35.77,0.7476993865030676,10724.0,54.35471838866095
michigan,Iron,3675,2004,5679,64.71,35.29,0.6293382693197593,11167.0,50.85519835228799
michigan,Lake,3159,1939,5098,61.97,38.03,0.3436078827690753,11853.0,43.0102083860626
michigan,Montmorency,3498,1287,4785,73.1,26.9,0.4173622704507512,9203.0,51.99391502770836
michigan,Alger,2585,1663,4248,60.85,39.15,0.6243496357960457,9129.0,46.53302661846862
michigan,Schoolcraft,2556,1369,3925,65.12,34.88,0.5211726384364821,7967.0,49.26572109953559
michigan,Oscoda,2843,1044,3887,73.14,26.86,0.2694757471827536,8259.0,47.063809177866574
michigan,Baraga,2158,1156,3314,65.12,34.88,0.2944640753828033,8546.0,38.7783758483501
michigan,Ontonagon,2066,1176,3242,63.73,36.27,0.3696560591449694,5939.0,54.58831453106584
michigan,Luce,1756,681,2437,72.06,27.94,0.2655228758169935,6335.0,38.468823993685874
michigan,Keweenaw,814,527,1341,60.7,39.3,0.4048582995951417,2139.0,62.69284712482468
minnesota,Hennepin,429288,191770,621058,69.12,30.88,2.2010177992369937,1235371.0,50.27299491407844
minnesota,Ramsey,177738,70894,248632,71.49,28.51,2.087057854488613,541502.0,45.91525054385764
minnesota,Dakota,110592,99864,210456,52.55,47.45,1.5292394488445262,417555.0,50.40198297230305
minnesota,Anoka,75500,93339,168839,44.72,55.28,1.1141433694031035,346526.0,48.72332811967933
minnesota,Washington,67086,64428,131514,51.01,48.99,1.5307675006284485,252502.0,52.084339926020384
minnesota,St. Louis,57771,44630,102401,56.42,43.58,0.8668393076189176,199967.0,51.20894947666365
minnesota,Olmsted,36268,35668,71936,50.42,49.58,1.5424223093046572,153272.0,46.9335560311081
minnesota,Stearns,25576,47617,73193,34.94,65.06,0.840826729888863,157225.0,46.553029098425824
minnesota,Scott,28502,39948,68450,41.64,58.36,1.244183694112887,143309.0,47.76392271246049
minnesota,Wright,20334,43274,63608,31.97,68.03,0.8022750585860944,132324.0,48.0698890601856
minnesota,Carver,21508,29056,50564,42.54,57.46,1.338853268139674,100374.0,50.37559527367645
minnesota,Sherburne,13293,31053,44346,29.98,70.02,0.8479773558202619,93228.0,47.567254472905134
minnesota,Crow Wing,10982,22287,33269,33.01,66.99,0.7573123724586198,63729.0,52.20386323337883
minnesota,Blue Earth,14428,15667,30095,47.94,52.06,1.25315592576894,66355.0,45.35453243915304
minnesota,Otter Tail,9340,20939,30279,30.85,69.15,0.6591352274741745,57820.0,52.3676928398478
minnesota,Rice,14437,15429,29866,48.34,51.66,1.2346781974770398,65868.0,45.342199550616385
minnesota,Chisago,9278,18441,27719,33.47,66.53,0.8197301795262207,54638.0,50.732091218565834
minnesota,Clay,12971,13543,26514,48.92,51.08,0.6918855350842806,63055.0,42.04900483704702
minnesota,Winona,11366,12122,23488,48.39,51.61,1.26780294186318,50861.0,46.18076718900533
minnesota,Goodhue,9446,14041,23487,40.22,59.78,0.8541231412068331,46226.0,50.8090684895946
minnesota,Itasca,9015,12920,21935,41.1,58.9,0.5235956577670451,45168.0,48.56314204746723
minnesota,Douglas,6227,13966,20193,30.84,69.16,0.5468128257130387,37154.0,54.3494643914518
minnesota,Kandiyohi,7266,12785,20051,36.24,63.76,0.820217773762541,42697.0,46.96114481111085
minnesota,Beltrami,8688,10783,19471,44.62,55.38,0.757858782088915,46008.0,42.32090071291949
minnesota,Isanti,5657,13635,19292,29.32,70.68,0.6025163919900761,38778.0,49.74985816700191
minnesota,Benton,5640,12872,18512,30.47,69.53,0.7003400932107318,39687.0,46.644997102325696
minnesota,Steele,6241,11198,17439,35.79,64.21,0.713615557387769,36644.0,47.59032856675036
minnesota,McLeod,4978,12155,17133,29.06,70.94,0.4833160395390748,35749.0,47.92581610674424
minnesota,Carlton,8460,8160,16620,50.9,49.1,0.8415268941584733,35555.0,46.74448038250598
minnesota,Nicollet,7886,8437,16323,48.31,51.69,1.1873350923482848,33720.0,48.40747330960854
minnesota,Mower,7437,8823,16260,45.74,54.26,0.5694578119987167,39567.0,41.09485177041474
minnesota,Morrison,3637,12925,16562,21.96,78.04,0.4106198672516594,32918.0,50.31289871802661
minnesota,Becker,5208,10880,16088,32.37,67.63,0.5251441292311205,33718.0,47.71338750815588
minnesota,Freeborn,6041,8808,14849,40.68,59.32,0.5049322855709748,30449.0,48.76679037078394
minnesota,Cass,4949,9982,14931,33.15,66.85,0.7152879975358499,29030.0,51.43300034447124
minnesota,Le Sueur,4623,9182,13805,33.49,66.51,0.6874069874565943,27772.0,49.708339334581595
minnesota,Polk,4712,8979,13691,34.42,65.58,0.3587034500750015,31698.0,43.191999495236296
minnesota,Pine,4580,8191,12771,35.86,64.14,0.4575460165554817,28866.0,44.242361255456245
minnesota,Brown,3763,8708,12471,30.17,69.83,0.5823986194995687,25272.0,49.34710351377018
minnesota,Mille Lacs,3710,8340,12050,30.79,69.21,0.5353319057815846,25594.0,47.08134719074783
minnesota,Meeker,3191,8104,11295,28.25,71.75,0.3946363404905372,23064.0,48.97242455775234
minnesota,Lyon,3825,7256,11081,34.52,65.48,0.4695025701218278,25971.0,42.66682068460976
minnesota,Todd,2783,8485,11268,24.7,75.3,0.2854156616819424,24381.0,46.216315983757845
minnesota,Wabasha,3866,6989,10855,35.61,64.39,0.7763975155279503,21435.0,50.64147422439935
minnesota,Hubbard,3423,7261,10684,32.04,67.96,0.7103274559193955,20701.0,51.61103328341626
minnesota,Fillmore,3872,6271,10143,38.17,61.83,0.7606467774994307,20916.0,48.493975903614455
minnesota,Dodge,3102,6527,9629,32.22,67.78,0.5822142924218235,20540.0,46.87925998052581
minnesota,Houston,4145,5616,9761,42.46,57.54,1.109318273497378,18703.0,52.189488317382235
minnesota,Martin,2733,7062,9795,27.9,72.1,0.5673626935776405,19904.0,49.21121382636656
minnesota,Waseca,2838,5967,8805,32.23,67.77,0.7109638103383761,18783.0,46.877495607730395
minnesota,Aitkin,3134,5516,8650,36.23,63.77,0.5827783063748809,15754.0,54.90669036435191
minnesota,Nobles,2733,5299,8032,34.03,65.97,0.3509109263087053,21878.0,36.712679403967456
minnesota,Kanabec,2327,5230,7557,30.79,69.21,0.4580908753249968,15912.0,47.49245852187028
minnesota,Roseau,1856,5451,7307,25.4,74.6,0.2192735859664905,15557.0,46.96921000192839
minnesota,Sibley,1954,5193,7147,27.34,72.66,0.6835570048915088,14812.0,48.25141776937618
minnesota,Redwood,1887,5137,7024,26.87,73.13,0.367530574741778,15216.0,46.16193480546793
minnesota,Renville,2117,4890,7007,30.21,69.79,0.3551380455951426,14613.0,47.95045507424896
minnesota,Faribault,2153,4659,6812,31.61,68.39,0.4508453350031308,13867.0,49.12381913896301
minnesota,Wadena,1684,4837,6521,25.82,74.18,0.3986975878795933,13550.0,48.125461254612546
minnesota,Pennington,2147,4000,6147,34.93,65.07,0.3198149156232988,14206.0,43.27044910601154
minnesota,Lake,3077,2932,6009,51.21,48.79,0.7393397524071527,10514.0,57.15236827087693
minnesota,Koochiching,2306,3569,5875,39.25,60.75,0.2946375957572186,12610.0,46.590007930214114
minnesota,Pope,2106,3793,5899,35.7,64.3,0.3749147920927062,10970.0,53.7739288969918
minnesota,Chippewa,1978,3764,5742,34.45,65.55,0.4282655246252677,12036.0,47.706879361914254
minnesota,Cottonwood,1678,3679,5357,31.32,68.68,0.463980463980464,11367.0,47.1276502155362
minnesota,Jackson,1492,3609,5101,29.25,70.75,0.4989567268438719,9968.0,51.17375601926164
minnesota,Stevens,2116,2799,4915,43.05,56.95,0.5733818502591245,9810.0,50.10193679918451
minnesota,Yellow Medicine,1524,3382,4906,31.06,68.94,0.3766973280770916,9888.0,49.61569579288026
minnesota,Watonwan,1814,2768,4582,39.59,60.41,0.5684192928195267,11002.0,41.64697327758589
minnesota,Swift,1686,2963,4649,36.27,63.73,0.3777061262091202,9442.0,49.23744969286169
minnesota,Rock,1373,3091,4464,30.76,69.24,0.2841507051147126,9392.0,47.52981260647359
minnesota,Marshall,1225,3208,4433,27.63,72.37,0.2222024708914763,9369.0,47.31561532714271
minnesota,Pipestone,1127,3338,4465,25.24,74.76,0.4050489826676714,9248.0,48.28070934256055
minnesota,Murray,1295,2974,4269,30.33,69.67,0.2417161849128815,8305.0,51.40276941601445
minnesota,Clearwater,1100,2925,4025,27.33,72.67,0.4061916785596662,8831.0,45.578077227947006
minnesota,Grant,1105,2063,3168,34.88,65.12,0.3562131798876559,5930.0,53.42327150084317
minnesota,Cook,1912,1156,3068,62.32,37.68,1.4622398073284022,5338.0,57.47470962907456
minnesota,Wilkin,893,2129,3022,29.55,70.45,0.4450625869262865,6323.0,47.7937687806421
minnesota,Norman,1264,1699,2963,42.66,57.34,0.2479123173277661,6534.0,45.34741352923171
minnesota,Lincoln,860,1931,2791,30.81,69.19,0.3695592663564193,5703.0,48.93915483079081
minnesota,Big Stone,921,1608,2529,36.42,63.58,0.3981994459833796,5002.0,50.55977608956418
minnesota,Kittson,823,1349,2172,37.89,62.11,0.2305475504322766,4320.0,50.27777777777778
minnesota,Lake of the Woods,553,1540,2093,26.42,73.58,0.4724781478856603,3781.0,55.35572599841312
minnesota,Mahnomen,930,991,1921,48.41,51.59,0.2045512656609563,5484.0,35.029175784099195
minnesota,Red Lake,540,1141,1681,32.12,67.88,0.1773835920177383,3987.0,42.16202658640582
minnesota,Traverse,630,1049,1679,37.52,62.48,0.2965892239248641,3330.0,50.42042042042042
mississippi,Hinds,25275,67594,92869,27.22,72.78,0.4715160750863375,242176.0,38.34773057610993
mississippi,DeSoto,43089,20591,63680,67.66,32.34,0.5858882414945971,175721.0,36.23926565407663
mississippi,Harrison,40354,21169,61523,65.59,34.41,0.6976281778156512,202504.0,30.3811282740094
mississippi,Rankin,47178,14110,61288,76.98,23.02,0.5597394667209443,151514.0,40.45038742294442
mississippi,Madison,28265,20343,48608,58.15,41.85,0.6966324317688941,103852.0,46.80506875168509
mississippi,Jackson,33629,14657,48286,69.65,30.35,0.6511292647765498,141535.0,34.1159430529551
mississippi,Lee,22220,10029,32249,68.9,31.1,0.669484235329319,84837.0,38.012895316901826
mississippi,Lauderdale,17741,11269,29010,61.15,38.85,0.4085318018324723,77376.0,37.49224565756824
mississippi,Jones,20133,7791,27924,72.1,27.9,0.3729562527618206,68473.0,40.78103778131526
mississippi,Forrest,15461,11716,27177,56.89,43.11,0.6385254669628898,75564.0,35.9655391456249
mississippi,Lowndes,13271,11819,25090,52.89,47.11,0.4872550089087668,59549.0,42.133369158172265
mississippi,Lamar,18751,5190,23941,78.32,21.68,0.7093277550632309,61364.0,39.01473176455251
mississippi,Pearl River,17782,3604,21386,83.15,16.85,0.4400566333754256,55037.0,38.85749586641714
mississippi,Lafayette,10872,7969,18841,57.7,42.3,0.9876007271346016,53476.0,35.232627720846736
mississippi,Warren,9767,9284,19051,51.27,48.73,0.4710600057976616,46958.0,40.570296861024744
mississippi,Oktibbeha,8576,8859,17435,49.19,50.81,0.8456968952096683,49534.0,35.198045786732344
mississippi,Hancock,13811,3344,17155,80.51,19.49,0.8076892011953799,46643.0,36.779366678815684
mississippi,Washington,5244,11380,16624,31.54,68.46,0.3132510599227673,47183.0,35.2330288451349
mississippi,Pike,8009,8043,16052,49.89,50.11,0.2979305902246558,39592.0,40.543544150333396
mississippi,Monroe,10167,5524,15691,64.8,35.2,0.4209242031416806,35897.0,43.71117363567986
mississippi,Lincoln,10550,4458,15008,70.3,29.7,0.317020621729763,34375.0,43.65963636363636
mississippi,Panola,7449,7431,14880,50.06,49.94,0.2235608271750605,34241.0,43.45667474664875
mississippi,Marshall,6587,8023,14610,45.09,54.91,0.3178082191780821,35785.0,40.82716221880676
mississippi,Alcorn,11819,2684,14503,81.49,18.51,0.4336262719703977,37246.0,38.9384094936369
mississippi,Adams,5874,7757,13631,43.09,56.91,0.3192074848651623,31569.0,43.1784345402135
mississippi,Bolivar,4590,9046,13636,33.66,66.34,0.3256123732701842,32549.0,41.893760176963966
mississippi,Pontotoc,10336,2386,12722,81.25,18.75,0.4414523783246882,31470.0,40.425802351445824
mississippi,Copiah,6103,6741,12844,47.52,52.48,0.2667105696410932,28647.0,44.835410339651624
mississippi,Marion,7836,3677,11513,68.06,31.94,0.2558724832214765,25106.0,45.85756392894129
mississippi,Tate,7495,3926,11421,65.62,34.38,0.3092265470990685,28306.0,40.34833604182859
mississippi,Union,9235,2012,11247,82.11,17.89,0.4907927284149358,28308.0,39.73081814328105
mississippi,Simpson,7393,3874,11267,65.62,34.38,0.2963023095344401,26992.0,41.74199762892709
mississippi,Leflore,3212,7787,10999,29.2,70.8,0.2387737810983594,29779.0,36.93542429228651
mississippi,Neshoba,7679,2715,10394,73.88,26.12,0.2696486636529463,29473.0,35.266175821938724
mississippi,Scott,6122,4268,10390,58.92,41.08,0.2167383967551166,28351.0,36.64773729321717
mississippi,Grenada,5970,4424,10394,57.44,42.56,0.3418171740034181,21219.0,48.984400772892215
mississippi,Yazoo,4598,5369,9967,46.13,53.87,0.1344353714399522,27972.0,35.63206063206063
mississippi,Clay,4150,5722,9872,42.04,57.96,0.2130522538685804,19854.0,49.72297773748363
mississippi,George,8696,1027,9723,89.44,10.56,0.3485801734398911,23645.0,41.12074434341299
mississippi,Prentiss,7648,2067,9715,78.72,21.28,0.3354753354753355,25405.0,38.2405038378272
mississippi,Itawamba,8470,1117,9587,88.35,11.65,0.4350025290844714,23416.0,40.94209087803212
mississippi,Wayne,5990,3524,9514,62.96,37.04,0.2544107073723798,20460.0,46.500488758553274
mississippi,Sunflower,2794,6725,9519,29.35,70.65,0.1380862271774152,26493.0,35.93024572528593
mississippi,Newton,6548,2756,9304,70.38,29.62,0.2728512960436561,21461.0,43.35305903732352
mississippi,Tippah,7240,1842,9082,79.72,20.28,0.2844629069399919,22063.0,41.16393962743054
mississippi,Coahoma,2426,6378,8804,27.56,72.44,0.2243442245743212,23834.0,36.938826885961234
mississippi,Winston,4910,3850,8760,56.05,43.95,0.2528073372920218,18340.0,47.76444929116685
mississippi,Covington,5435,3276,8711,62.39,37.61,0.3346892539004171,19174.0,45.43131323667466
mississippi,Jasper,4038,4368,8406,48.04,51.96,0.2284883419016461,16588.0,50.67518688208344
mississippi,Leake,4782,3584,8366,57.16,42.84,0.2803584189984058,22789.0,36.71069375575936
mississippi,Tishomingo,7166,999,8165,87.76,12.24,0.2847563496073118,19442.0,41.996708157596956
mississippi,Attala,4897,3242,8139,60.17,39.83,0.2161742697189734,18551.0,43.87364562557274
mississippi,Holmes,1309,6689,7998,16.37,83.63,0.1261201460338533,18017.0,44.39140811455847
